word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,3,7
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,5,8
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,2,9
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,2,10
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,4,11
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,3,12
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,1,13
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,3,14
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,3,15
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,3,16
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,1,17
heaven,Llama-3.2-8B-Instruct,Sentence E,The concert was held in an outdoor venue with a breathtaking view of the heaven above.,Naturalness,Doğal Kullanım,1,18
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,0
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,1
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,2
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,3
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,4
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,5
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,3,6
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,7
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,8
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,9
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,10
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,11
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,3,12
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,13
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,14
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,5,15
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,16
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,4,17
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Word Usage,Kelime Kullanımı,2,18
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,4,0
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,4,1
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,2
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,4,3
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,4,4
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,5
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,3,6
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,7
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,8
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,4,9
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,4,10
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,11
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,3,12
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,13
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,14
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,15
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,4,16
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,5,17
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Level Appropriateness,Anlaşılırlık,3,18
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,0
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,2
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,4
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,5
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,6
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,7
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,8
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,11
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,12
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,14
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,17
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,18
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,0
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,1
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,5,2
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,3
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,4
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,5,5
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,6
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,5,7
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,5,8
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,9
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,10
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,5,11
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,3,12
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,13
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,14
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,15
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,16
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,4,17
heaven,Claude_Sonnet_4.5,Sentence F,"After weeks of stressful exams, lying on the beach with a good book felt like absolute heaven.",Naturalness,Doğal Kullanım,1,18
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,4,0
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,4,1
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,5,2
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,4,3
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,3,4
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,4,5
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,3,6
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,3,7
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,3,8
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,2,9
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,4,10
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,5,11
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,3,12
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,5,13
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,4,14
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,3,15
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,3,16
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,5,17
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Word Usage,Kelime Kullanımı,1,18
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,0
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,3,1
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,5,2
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,3
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,3,4
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,5
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,3,6
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,3,7
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,8
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,3,9
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,10
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,11
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,3,12
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,5,13
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,14
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,4,15
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,2,16
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,5,17
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Level Appropriateness,Anlaşılırlık,3,18
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,0
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,2
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,4
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,5
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,6
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,7
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,8
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,11
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,12
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,14
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,15
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,16
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,18
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,4,0
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,4,1
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,5,2
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,4,3
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,3,4
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,4,5
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,2,6
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,3,7
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,4,8
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,2,9
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,4,10
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,4,11
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,3,12
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,5,13
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,3,14
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,3,15
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,2,16
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,5,17
hollow,Llama-3.2-1B-Instruct-FineTuned,Sentence A,"The tree trunk appeared hollow, suggesting that it might be home to various insects.",Naturalness,Doğal Kullanım,1,18
hollow,Llama-3.2-1B-Instruct,Sentence B,"The old mansion had a hollow, abandoned feel that seemed to suck the life out of the surrounding environment.",Word Usage,Kelime Kullanımı,4,0
hollow,Llama-3.2-1B-Instruct,Sentence B,"The old mansion had a hollow, abandoned feel that seemed to suck the life out of the surrounding environment.",Word Usage,Kelime Kullanımı,4,1
hollow,Llama-3.2-1B-Instruct,Sentence B,"The old mansion had a hollow, abandoned feel that seemed to suck the life out of the surrounding environment.",Word Usage,Kelime Kullanımı,5,2
hollow,Llama-3.2-1B-Instruct,Sentence B,"The old mansion had a hollow, abandoned feel that seemed to suck the life out of the surrounding environment.",Word Usage,Kelime Kullanımı,3,3
hollow,Llama-3.2-1B-Instruct,Sentence B,"The old mansion had a hollow, abandoned feel that seemed to suck the life out of the surrounding environment.",Word Usage,Kelime Kullanımı,3,4
