word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,2
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,5
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,6
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,7
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,8
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,9
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,10
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,11
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,13
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,14
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,18
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,19
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,20
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,2,21
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,22
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,23
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,0
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,1
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,2
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,3
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,5,4
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,5
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,6
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,2,7
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,8
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,9
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,5,10
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,11
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,12
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,5,13
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,14
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,15
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,16
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,5,17
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,18
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,19
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,2,20
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,21
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,4,22
earthquake,Llama-3.2-1B-Instruct,Sentence D,The earthquake caused widespread destruction in the affected area.,Naturalness,Doğal Kullanım,3,23
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,3,0
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,1
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,2
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,3
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,5,4
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,3,5
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,6
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,7
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,3,8
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,9
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,10
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,11
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,12
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,5,13
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,3,14
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,2,15
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,16
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,17
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,18
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,3,19
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,2,20
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,21
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,3,22
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Word Usage,Kelime Kullanımı,4,23
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,0
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,1
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,2
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,3
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,4
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,5
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,3,6
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,3,7
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,8
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,9
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,10
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,11
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,12
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,13
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,3,14
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,2,15
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,16
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,17
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,18
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,19
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,2,20
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,21
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,4,22
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Level Appropriateness,Anlaşılırlık,5,23
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,0
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,2
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,5
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,6
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,7
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,8
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,10
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,11
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,14
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,18
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,19
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,20
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,21
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,22
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,23
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,0
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,1
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,2
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,3
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,5,4
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,3,5
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,6
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,7
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,3,8
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,3,9
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,5,10
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,3,11
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,12
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,5,13
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,14
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,3,15
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,16
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,17
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,18
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,19
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,2,20
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,3,21
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,2,22
earthquake,Claude_Sonnet_4.5,Sentence E,"The earthquake damaged many buildings in the city, but fortunately no one was seriously hurt.",Naturalness,Doğal Kullanım,4,23
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,0
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,1
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,3,2
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,3
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,5,4
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,5,5
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,6
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,7
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,3,8
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,3,9
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,3,10
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,3,11
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,5,12
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,13
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,14
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,5,15
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,16
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,5,17
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,18
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,2,19
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,20
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,2,21
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,4,22
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Word Usage,Kelime Kullanımı,3,23
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,4,0
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,4,1
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,3,2
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,4,3
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,5,4
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,4,5
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,3,6
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,1,7
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,4,8
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,4,9
earthquake,Llama-3.2-1B-Instruct-FineTuned,Sentence F,"I was very scared during the earthquake, but I felt safe in my house.",Level Appropriateness,Anlaşılırlık,5,10
