word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Level Appropriateness,Anlaşılırlık,3,13
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Level Appropriateness,Anlaşılırlık,4,14
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Level Appropriateness,Anlaşılırlık,4,15
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Level Appropriateness,Anlaşılırlık,4,16
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Level Appropriateness,Anlaşılırlık,4,17
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Level Appropriateness,Anlaşılırlık,4,18
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Level Appropriateness,Anlaşılırlık,5,19
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,0
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,2
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,5
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,6
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,7
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,8
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,9
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,11
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,13
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,14
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,16
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,17
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,18
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,19
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,5,0
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,1
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,3,2
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,3
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,5,4
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,5
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,6
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,2,7
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,5,8
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,9
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,10
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,3,11
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,12
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,3,13
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,14
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,3,15
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,4,16
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,3,17
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,3,18
default,mistralai_Ministral-8B-Instruct-2410,Sentence D,"The default settings on the new software make it user-friendly, but they can be customized.",Naturalness,Doğal Kullanım,5,19
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,0
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,3,1
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,3,2
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,4,3
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,4
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,3,5
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,4,6
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,3,7
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,8
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,4,9
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,4,10
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,4,11
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,4,12
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,4,13
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,14
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,15
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,16
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,17
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,5,18
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Word Usage,Kelime Kullanımı,3,19
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,0
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,3,1
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,3,2
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,3
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,4
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,3,5
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,6
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,7
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,8
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,9
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,10
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,11
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,12
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,13
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,14
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,15
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,16
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,4,17
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,5,18
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Level Appropriateness,Anlaşılırlık,2,19
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,0
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,1
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,2
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,5
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,6
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,7
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,8
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,11
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,13
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,14
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,15
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,16
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,18
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,19
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,5,0
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,3,1
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,2,2
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,3
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,5,4
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,3,5
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,6
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,2,7
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,5,8
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,3,9
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,10
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,11
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,12
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,13
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,14
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,5,15
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,5,16
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,4,17
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,5,18
default,Llama-3.2-1B-Instruct-FineTuned,Sentence E,"In the absence of explicit instructions, the software will revert to its default settings, which may not necessarily meet the user's preferences.",Naturalness,Doğal Kullanım,2,19
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,5,0
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,1
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,1,2
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,3,3
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,5,4
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,5
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,6
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,3,7
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,8
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,9
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,10
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,3,11
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,12
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,5,13
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,14
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,15
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,16
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,17
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,5,18
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Word Usage,Kelime Kullanımı,4,19
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,5,0
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,1
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,3,2
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,3,3
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,5,4
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,5
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,6
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,7
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,8
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,9
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,10
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,11
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,12
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,4,13
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,3,14
default,Llama-3.2-1B-Instruct,Sentence F,The company has a default policy of providing comprehensive insurance coverage to all employees.,Level Appropriateness,Anlaşılırlık,3,15
