word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
animal,Llama-3.2-1B-Instruct-FineTuned,Sentence F,My favorite animal is a dog.,Naturalness,Doğal Kullanım,4,11
animal,Llama-3.2-1B-Instruct-FineTuned,Sentence F,My favorite animal is a dog.,Naturalness,Doğal Kullanım,5,12
animal,Llama-3.2-1B-Instruct-FineTuned,Sentence F,My favorite animal is a dog.,Naturalness,Doğal Kullanım,5,13
animal,Llama-3.2-1B-Instruct-FineTuned,Sentence F,My favorite animal is a dog.,Naturalness,Doğal Kullanım,5,14
animal,Llama-3.2-1B-Instruct-FineTuned,Sentence F,My favorite animal is a dog.,Naturalness,Doğal Kullanım,4,15
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,0
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,1
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,2
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,3
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,4
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,5,5
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,5,6
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,7
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,2,8
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,9
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,5,10
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,5,11
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,5,12
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,5,13
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,4,14
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Word Usage,Kelime Kullanımı,5,15
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,3,0
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,4,1
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,4,2
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,4,3
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,4,4
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,5,5
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,5,6
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,4,7
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,2,8
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,4,9
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,5,10
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,4,11
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,5,12
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,5,13
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,5,14
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Level Appropriateness,Anlaşılırlık,5,15
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,0
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,2
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,5
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,6
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,7
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,8
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,10
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,11
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,12
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,14
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,15
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,1,0
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,4,1
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,4,2
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,4,3
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,4
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,5
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,6
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,4,7
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,1,8
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,4,9
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,10
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,4,11
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,12
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,13
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,14
ask,Claude_Sonnet_4.5,Sentence A,Can I ask you a question?,Naturalness,Doğal Kullanım,5,15
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,1,0
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,1
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,2
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,3
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,5,4
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,5,5
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,5,6
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,7
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,5,8
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,9
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,10
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,11
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,12
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,5,13
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,14
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Word Usage,Kelime Kullanımı,4,15
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,2,0
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,1
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,2
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,3
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,5,4
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,5,5
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,5,6
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,7
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,5,8
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,9
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,10
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,11
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,12
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,5,13
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,5,14
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Level Appropriateness,Anlaşılırlık,4,15
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,0
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,2
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,5
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,6
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,7
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,8
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,11
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,12
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,14
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,15
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,0
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,1
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,2
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,3
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,5,4
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,5,5
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,5,6
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,7
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,5,8
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,9
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,10
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,3,11
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,12
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,5,13
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,5,14
ask,Llama-3.1-8B-Instruct,Sentence B,Can you ask your friend to help me?,Naturalness,Doğal Kullanım,4,15
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,4,0
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,3,1
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,3,2
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,4,3
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,3,4
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,5,5
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,5,6
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,4,7
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,4,8
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,4,9
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,5,10
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,3,11
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,4,12
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,5,13
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,5,14
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Word Usage,Kelime Kullanımı,2,15
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,4,0
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,3,1
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,3,2
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,4,3
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,3,4
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,5,5
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,5,6
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,4,7
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,5,8
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,4,9
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,4,10
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,3,11
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,5,12
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,5,13
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,4,14
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Level Appropriateness,Anlaşılırlık,3,15
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,0
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,1
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,2
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,4
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,5
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,6
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,7
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,8
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,10
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,11
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,12
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,14
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,3,0
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,3,1
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,3,2
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,4,3
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,4,4
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,5,5
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,5,6
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,4,7
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,5,8
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,3,9
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,5,10
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,3,11
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,4,12
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,5,13
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,4,14
ask,Llama-3.2-1B-Instruct,Sentence C,"Can I ask you to speak English, please?",Naturalness,Doğal Kullanım,2,15
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,3,0
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,3,1
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,1,2
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,4,3
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,3,4
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,5,5
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,4,6
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,3,7
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,4,8
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,3,9
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,4,10
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,3,11
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,2,12
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,5,13
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,3,14
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Word Usage,Kelime Kullanımı,2,15
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,3,0
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,3,1
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,1,2
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,4,3
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,1,4
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,5,5
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,4,6
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,4,7
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,3,8
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,3,9
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,4,10
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,3,11
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,1,12
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,5,13
ask,Llama-3.2-1B-Instruct-FineTuned,Sentence D,I ask my teacher questions.,Level Appropriateness,Anlaşılırlık,3,14
