word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,13
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,14
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,15
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,17
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,18
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,19
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,3,0
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,1
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,2
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,5,3
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,3,4
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,1,5
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,2,6
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,7
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,3,8
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,9
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,5,10
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,3,11
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,3,12
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,13
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,5,14
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,3,15
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,3,16
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,17
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,18
affect,Llama-3.2-8B-Instruct,Sentence F,The cold weather will affect the crops.,Naturalness,Doğal Kullanım,4,19
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,2,0
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,1,1
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,4,2
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,2,3
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,3,4
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,2,5
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,2,6
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,5,7
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,4,8
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,4,9
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,4,10
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,2,11
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,5,12
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,3,13
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,4,14
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,4,15
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,5,16
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,1,17
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,3,18
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Word Usage,Kelime Kullanımı,2,19
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,1,0
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,1,1
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,5,2
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,5,3
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,3,4
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,2,5
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,2,6
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,5,7
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,4,8
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,4,9
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,5,10
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,3,11
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,5,12
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,3,13
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,4,14
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,4,15
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,5,16
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,2,17
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,2,18
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Level Appropriateness,Anlaşılırlık,2,19
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,0
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,1
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,2
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,3
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,4
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,5
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,6
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,7
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,8
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,10
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,11
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,12
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,13
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,2,14
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,15
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,17
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,2,18
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Grammatical Accuracy,Dilbilgisi Doğruluğu,2,19
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,1,0
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,1,1
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,5,2
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,2,3
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,3,4
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,2,5
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,2,6
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,5,7
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,4,8
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,4,9
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,3,10
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,3,11
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,5,12
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,2,13
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,4,14
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,4,15
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,5,16
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,2,17
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,2,18
almost,Gemini_Pro_2.5,Sentence A,I am almost finished with my homework.,Naturalness,Doğal Kullanım,2,19
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,2,0
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,4,1
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,5,2
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,2,3
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,3,4
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,2,5
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,2,6
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,3,7
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,4,8
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,4,9
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,5,10
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,1,11
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,4,12
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,2,13
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,4,14
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,5,15
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,5,16
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,3,17
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,3,18
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Word Usage,Kelime Kullanımı,1,19
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,2,0
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,4,1
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,5,2
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,2,3
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,3,4
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,2,5
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,2,6
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,4,7
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,4,8
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,2,9
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,5,10
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,1,11
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,2,12
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,1,13
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,4,14
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,5,15
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,5,16
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,4,17
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,3,18
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Level Appropriateness,Anlaşılırlık,1,19
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,0
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,2
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,3
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,4
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,5
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,1,6
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,7
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,8
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,10
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,1,11
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,12
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,13
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,14
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,15
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,16
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,2,17
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,3,18
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Grammatical Accuracy,Dilbilgisi Doğruluğu,1,19
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,2,0
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,4,1
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,5,2
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,2,3
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,3,4
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,2,5
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,2,6
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,3,7
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,4,8
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,3,9
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,5,10
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,1,11
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,2,12
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,2,13
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,2,14
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,5,15
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,4,16
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,4,17
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,3,18
almost,Llama-3.2-8B-Instruct,Sentence B,"The movie is almost finished, let's watch it tonight.",Naturalness,Doğal Kullanım,1,19
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,2,0
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,3,1
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,2
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,3
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,3,4
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,3,5
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,2,6
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,7
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,8
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,4,9
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,1,10
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,3,11
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,12
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,2,13
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,14
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,15
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,5,16
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,4,17
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,3,18
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Word Usage,Kelime Kullanımı,1,19
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,2,0
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,3,1
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,5,2
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,5,3
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,3,4
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,3,5
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,2,6
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,5,7
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,5,8
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,4,9
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,1,10
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,4,11
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,5,12
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,3,13
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,5,14
almost,Claude_Sonnet_4.5,Sentence C,I almost missed the bus this morning!,Level Appropriateness,Anlaşılırlık,5,15
